long,lat,n
-76.6134,39.3062,4
-76.6134,39.3181,1
-76.6133,39.3027,3
-76.6133,39.3047,1
-76.6132,39.2827,2
-76.6131,39.2851,22
-76.6131,39.3,3
-76.6131,39.3222,1
-76.6131,39.3234,2
-76.613,39.271,1
-76.613,39.2842,3
-76.613,39.2889,1
-76.613,39.31,1
-76.6129,39.3202,1
-76.6128,39.2361,1
-76.6128,39.2818,1
-76.6128,39.2889,1
-76.6128,39.2953,5
-76.6128,39.2988,1
-76.6128,39.3166,1
-76.6128,39.326,1
-76.6127,39.2361,1
-76.6127,39.2788,2
-76.6127,39.2956,1
-76.6127,39.3138,1
-76.6127,39.3151,1
-76.6126,39.2924,2
-76.6126,39.3649,1
-76.6125,39.2715,1
-76.6125,39.2716,1
-76.6125,39.2879,3
-76.6125,39.2884,1
-76.6125,39.2904,3
-76.6125,39.2912,2
-76.6125,39.2925,1
-76.6125,39.3037,2
-76.6125,39.3246,1
-76.6125,39.3641,1
-76.6125,39.3649,3
-76.6124,39.35,1
-76.6124,39.3628,1
-76.6123,39.2759,2
-76.6123,39.277,1
-76.6123,39.3084,4
-76.6123,39.3091,2
-76.6123,39.3112,2
-76.6123,39.3208,1
-76.6123,39.322,1
-76.6122,39.289,2
-76.6122,39.2896,3
-76.6122,39.2897,6
-76.6122,39.2905,1
-76.6122,39.3091,3
-76.6121,39.2879,1
-76.6121,39.2966,1
-76.6121,39.3026,1
-76.6121,39.3302,1
-76.6121,39.3641,1
-76.612,39.2363,1
-76.612,39.2897,1
-76.612,39.2913,1
-76.612,39.3197,1
-76.612,39.3246,1
-76.6119,39.2925,2
-76.6118,39.2888,2
-76.6117,39.2376,2
-76.6117,39.2377,1
-76.6117,39.299,3
-76.6117,39.2992,1
-76.6116,39.2712,1
-76.6116,39.309,1
-76.6115,39.2348,1
-76.6115,39.2988,60
-76.6115,39.3099,1
-76.6115,39.3101,1
-76.6114,39.2865,5
-76.6114,39.2867,3
-76.6114,39.2946,1
-76.6113,39.3166,2
-76.6113,39.3168,1
-76.6112,39.2348,3
-76.6112,39.2354,1
-76.6112,39.3148,1
-76.6112,39.318,3
-76.6112,39.3222,1
-76.6112,39.3235,5
-76.6111,39.2367,1
-76.6111,39.2925,7
-76.6111,39.3145,7
-76.6111,39.3211,2
-76.611,39.2389,1
-76.611,39.2905,2
-76.611,39.3108,1
-76.611,39.3115,1
-76.611,39.3181,1
-76.611,39.3188,1
-76.611,39.3272,1
-76.611,39.3282,1
-76.611,39.3285,5
-76.6109,39.2727,1
-76.6109,39.2878,1
-76.6109,39.2898,1
-76.6109,39.3106,1
-76.6109,39.3115,4
-76.6109,39.3125,1
-76.6109,39.3215,1
-76.6109,39.3301,1
-76.6108,39.2358,1
-76.6108,39.2882,1
-76.6108,39.3013,1
-76.6108,39.3079,2
-76.6107,39.2989,1
-76.6107,39.3069,7
-76.6107,39.3085,1
-76.6107,39.3107,1
-76.6107,39.3115,1
-76.6107,39.32,1
-76.6107,39.3457,1
-76.6106,39.2366,3
-76.6106,39.2773,1
-76.6106,39.309,1
-76.6106,39.3115,1
-76.6106,39.3125,1
-76.6106,39.3319,1
-76.6105,39.2345,2
-76.6105,39.2938,1
-76.6105,39.298,1
-76.6105,39.308,1
-76.6105,39.3146,1
-76.6105,39.3163,2
-76.6105,39.3165,3
-76.6105,39.317,1
-76.6104,39.3048,4
-76.6104,39.3227,2
-76.6104,39.3658,1
-76.6103,39.2369,1
-76.6103,39.2914,2
-76.6103,39.2971,13
-76.6103,39.3136,1
-76.6103,39.3182,1
-76.6103,39.3191,1
-76.6102,39.2387,2
-76.6102,39.2897,4
-76.6102,39.2947,1
-76.6101,39.2373,2
-76.6101,39.2376,1
-76.6101,39.2878,1
-76.6101,39.2886,1
-76.6101,39.2898,26
-76.6101,39.31,1
-76.6101,39.318,1
-76.61,39.2352,1
-76.61,39.2727,1
-76.61,39.2905,1
-76.61,39.2964,2
-76.61,39.3155,1
-76.61,39.3601,1
-76.61,39.3647,2
-76.6099,39.2867,5
-76.6099,39.2898,2
-76.6099,39.3556,9
-76.6099,39.3566,1
-76.6099,39.3708,1
-76.6098,39.2358,2
-76.6098,39.2808,1
-76.6098,39.2896,1
-76.6098,39.3085,1
-76.6098,39.3518,4
-76.6098,39.3541,2
-76.6098,39.3674,1
-76.6097,39.2361,2
-76.6097,39.2892,1
-76.6097,39.2897,7
-76.6097,39.2898,3
-76.6097,39.2945,2
-76.6097,39.3374,2
-76.6097,39.3448,1
-76.6097,39.3455,1
-76.6097,39.3459,1
-76.6097,39.3476,1
-76.6097,39.3491,1
-76.6096,39.2385,2
-76.6096,39.2424,1
-76.6096,39.2897,5
-76.6096,39.3136,2
-76.6096,39.339,1
-76.6096,39.3411,1
-76.6096,39.3462,1
-76.6096,39.3466,1
-76.6096,39.3491,1
-76.6096,39.3497,1
-76.6096,39.3501,1
-76.6095,39.2887,4
-76.6095,39.3105,2
-76.6095,39.3126,1
-76.6095,39.3156,1
-76.6095,39.3163,1
-76.6095,39.3181,1
-76.6095,39.321,3
-76.6095,39.3222,1
-76.6095,39.323,1
-76.6095,39.3235,2
-76.6095,39.3242,1
-76.6095,39.3244,3
-76.6095,39.3261,1
-76.6095,39.3265,1
-76.6095,39.327,2
-76.6095,39.3272,4
-76.6095,39.3275,3
-76.6095,39.3281,2
-76.6095,39.3285,1
-76.6095,39.3292,1
-76.6095,39.3299,2
-76.6095,39.333,1
-76.6095,39.3387,1
-76.6095,39.3393,2
-76.6095,39.3395,2
-76.6095,39.3409,1
-76.6095,39.3413,1
-76.6094,39.3128,2
-76.6094,39.3174,1
-76.6094,39.3182,1
-76.6094,39.3234,1
-76.6094,39.3282,1
-76.6094,39.3286,1
-76.6094,39.33,1
-76.6094,39.3312,2
-76.6094,39.3327,1
-76.6094,39.3329,1
-76.6094,39.3342,1
-76.6094,39.3354,3
-76.6094,39.3566,3
-76.6093,39.3091,1
-76.6093,39.3146,3
-76.6093,39.3393,1
-76.6093,39.3478,1
-76.6093,39.3509,1
-76.6093,39.3547,1
-76.6092,39.2371,1
-76.6092,39.3047,7
-76.6091,39.2395,1
-76.6091,39.2906,3
-76.609,39.278,1
-76.609,39.3014,1
-76.609,39.3502,1
-76.609,39.3516,1
-76.6089,39.2376,1
-76.6089,39.2899,10
-76.6089,39.2923,1
-76.6089,39.3237,1
-76.6089,39.3498,1
-76.6088,39.2886,2
-76.6087,39.2878,2
-76.6087,39.3204,1
-76.6087,39.331,1
-76.6087,39.347,1
-76.6087,39.3592,1
-76.6086,39.2868,1
-76.6086,39.2926,2
-76.6086,39.32,1
-76.6086,39.3273,1
-76.6086,39.3502,1
-76.6086,39.3564,1
-76.6085,39.2369,1
-76.6085,39.2758,1
-76.6084,39.3116,1
-76.6084,39.3136,1
-76.6084,39.3282,2
-76.6084,39.3286,1
-76.6084,39.3502,1
-76.6084,39.3554,1
-76.6083,39.2352,1
-76.6083,39.2808,4
-76.6083,39.3136,1
-76.6083,39.3299,2
-76.6082,39.3052,2
-76.6082,39.3116,1
-76.6082,39.3311,1
-76.6082,39.3448,3
-76.6082,39.3565,1
-76.6081,39.2932,3
-76.6081,39.3044,1
-76.6081,39.3049,1
-76.6081,39.3238,1
-76.6081,39.3316,1
-76.608,39.3038,5
-76.608,39.3044,6
-76.608,39.3145,1
-76.608,39.3173,1
-76.608,39.3595,1
-76.6079,39.3173,1
-76.6079,39.3222,1
-76.6079,39.3286,2
-76.6079,39.3324,2
-76.6079,39.3539,1
-76.6078,39.2361,2
-76.6078,39.2729,1
-76.6078,39.274,1
-76.6078,39.3162,1
-76.6078,39.3215,1
-76.6078,39.3248,1
-76.6078,39.3308,2
-76.6078,39.3324,3
-76.6078,39.3331,1
-76.6078,39.3462,1
-76.6078,39.3501,1
-76.6078,39.3538,1
-76.6078,39.3547,2
-76.6077,39.2867,2
-76.6077,39.2907,2
-76.6077,39.3031,2
-76.6077,39.3032,1
-76.6076,39.233,1
-76.6076,39.2935,1
-76.6076,39.3027,4
-76.6076,39.3161,1
-76.6076,39.3331,1
-76.6076,39.3357,7
-76.6076,39.3381,1
-76.6076,39.3469,1
-76.6075,39.2367,5
-76.6075,39.2867,2
-76.6075,39.2879,1
-76.6075,39.3171,1
-76.6075,39.3254,1
-76.6075,39.3374,3
-76.6075,39.3381,1
-76.6075,39.3469,1
-76.6074,39.273,1
-76.6074,39.2948,2
-76.6074,39.2956,3
-76.6074,39.3048,1
-76.6073,39.3014,1
-76.6073,39.313,1
-76.6073,39.3142,1
-76.6073,39.3449,1
-76.6072,39.2375,1
-76.6072,39.2807,1
-76.6072,39.3014,2
-76.6072,39.3229,1
-76.6071,39.2775,4
-76.6071,39.3147,1
-76.6071,39.315,1
-76.6071,39.3167,1
-76.6071,39.3374,1
-76.607,39.3116,5
-76.607,39.3336,1
-76.6069,39.2876,3
-76.6069,39.3175,2
-76.6069,39.3477,1
-76.6068,39.2886,2
-76.6068,39.3001,1
-76.6068,39.3335,1
-76.6068,39.3468,1
-76.6068,39.3502,1
-76.6067,39.2726,1
-76.6067,39.2868,6
-76.6067,39.2883,14
-76.6066,39.3227,1
-76.6066,39.3446,1
-76.6065,39.2776,3
-76.6065,39.305,1
-76.6065,39.3147,2
-76.6065,39.3535,1
-76.6065,39.3587,1
-76.6064,39.2797,1
-76.6064,39.2948,1
-76.6064,39.3027,2
-76.6064,39.3028,1
-76.6064,39.3039,1
-76.6064,39.305,1
-76.6064,39.3513,1
-76.6064,39.3608,1
-76.6063,39.2932,2
-76.6063,39.2946,1
-76.6063,39.3226,1
-76.6063,39.3286,1
-76.6063,39.3299,1
-76.6062,39.3012,1
-76.6061,39.2291,1
-76.6061,39.2991,1
-76.6061,39.3361,1
-76.6061,39.3398,1
-76.6061,39.3598,1
-76.606,39.3006,1
-76.606,39.3043,2
-76.606,39.3225,1
-76.606,39.3396,1
-76.606,39.346,3
-76.6059,39.2911,2
-76.6059,39.298,1
-76.6059,39.3006,2
-76.6059,39.3661,1
-76.6058,39.29,1
-76.6058,39.2909,3
-76.6058,39.3001,1
-76.6058,39.322,3
-76.6058,39.3237,2
-76.6058,39.3412,1
-76.6058,39.3442,2
-76.6057,39.2384,1
-76.6057,39.291,2
-76.6057,39.3019,1
-76.6057,39.3334,1
-76.6057,39.3404,1
-76.6057,39.3465,1
-76.6057,39.3521,1
-76.6057,39.3647,1
-76.6057,39.366,2
-76.6056,39.2332,1
-76.6056,39.2952,1
-76.6056,39.3027,1
-76.6056,39.3148,1
-76.6056,39.3327,1
-76.6056,39.3411,1
-76.6055,39.2372,2
-76.6055,39.2957,1
-76.6055,39.2969,1
-76.6055,39.2997,3
-76.6055,39.2998,1
-76.6055,39.3149,1
-76.6055,39.3329,1
-76.6054,39.285,3
-76.6054,39.3002,1
-76.6054,39.3656,1
-76.6053,39.2373,7
-76.6053,39.2901,1
-76.6053,39.3131,2
-76.6053,39.3136,1
-76.6053,39.3565,1
-76.6052,39.2991,1
-76.6052,39.3,1
-76.6052,39.3002,1
-76.6052,39.312,1
-76.6052,39.3122,1
-76.6052,39.3238,1
-76.6052,39.3282,1
-76.6052,39.3381,1
-76.6052,39.3382,1
-76.6051,39.2371,1
-76.6051,39.2909,1
-76.6051,39.2966,1
-76.6051,39.3039,3
-76.6051,39.3117,1
-76.6051,39.3122,2
-76.6051,39.3375,4
-76.605,39.2708,1
-76.605,39.2881,2
-76.605,39.2995,1
-76.605,39.3019,2
-76.6049,39.2777,1
-76.6049,39.3004,1
-76.6049,39.3015,1
-76.6049,39.3512,1
-76.6049,39.3591,3
-76.6048,39.2324,1
-76.6048,39.3005,2
-76.6048,39.3346,1
-76.6048,39.36,1
-76.6047,39.2387,1
-76.6047,39.2388,1
-76.6047,39.2992,1
-76.6047,39.2993,1
-76.6047,39.3397,1
-76.6046,39.2374,1
-76.6046,39.2883,1
-76.6046,39.2902,1
-76.6046,39.3491,1
-76.6045,39.237,1
-76.6045,39.2913,1
-76.6045,39.2959,2
-76.6045,39.3233,2
-76.6045,39.3276,1
-76.6045,39.3424,7
-76.6044,39.2375,1
-76.6044,39.2377,1
-76.6044,39.2904,1
-76.6044,39.3007,2
-76.6044,39.3143,2
-76.6043,39.2358,1
-76.6043,39.3134,2
-76.6043,39.3282,1
-76.6043,39.3564,1
-76.6042,39.2722,1
-76.6042,39.2726,1
-76.6042,39.2869,1
-76.6042,39.2962,1
-76.6042,39.3564,4
-76.6041,39.3135,1
-76.6041,39.3183,1
-76.604,39.2363,1
-76.604,39.2366,1
-76.604,39.3136,1
-76.604,39.3255,1
-76.6039,39.2302,1
-76.6039,39.2368,1
-76.6039,39.3138,1
-76.6039,39.3255,1
-76.6038,39.231,1
-76.6038,39.2367,1
-76.6038,39.2368,5
-76.6038,39.3076,1
-76.6038,39.3092,1
-76.6038,39.3138,1
-76.6038,39.3326,1
-76.6038,39.3469,1
-76.6037,39.2303,3
-76.6037,39.2943,1
-76.6037,39.3051,1
-76.6037,39.3299,14
-76.6037,39.3471,1
-76.6037,39.3487,1
-76.6036,39.2292,1
-76.6036,39.2303,1
-76.6036,39.2336,4
-76.6036,39.2368,1
-76.6036,39.3002,2
-76.6036,39.3029,1
-76.6036,39.304,2
-76.6036,39.3262,1
-76.6036,39.3417,1
-76.6035,39.2304,1
-76.6035,39.2374,1
-76.6035,39.2903,1
-76.6035,39.2999,1
-76.6035,39.3007,2
-76.6035,39.3012,1
-76.6035,39.3013,1
-76.6035,39.304,3
-76.6035,39.3051,1
-76.6035,39.3129,1
-76.6035,39.3167,1
-76.6034,39.2313,1
-76.6034,39.303,1
-76.6034,39.3608,1
-76.6033,39.2311,2
-76.6033,39.2994,1
-76.6033,39.3404,1
-76.6032,39.2905,1
-76.6031,39.2285,1
-76.6031,39.2926,1
-76.6031,39.3061,1
-76.6031,39.3066,1
-76.6031,39.3172,1
-76.6031,39.3386,1
-76.6031,39.3498,2
-76.6031,39.3554,2
-76.6031,39.3653,1
-76.603,39.283,1
-76.603,39.2917,1
-76.603,39.2939,1
-76.603,39.3172,1
-76.603,39.3378,3
-76.603,39.3384,2
-76.6029,39.2352,2
-76.6029,39.2389,1
-76.6029,39.2881,1
-76.6029,39.2939,2
-76.6029,39.3334,1
-76.6028,39.2341,1
-76.6028,39.2883,1
-76.6028,39.2992,1
-76.6028,39.3098,2
-76.6028,39.3327,1
-76.6028,39.352,1
-76.6027,39.239,1
-76.6027,39.2852,2
-76.6027,39.2994,1
-76.6027,39.3002,1
-76.6027,39.3013,1
-76.6027,39.303,1
-76.6027,39.3098,2
-76.6027,39.3406,1
-76.6027,39.3528,1
-76.6026,39.2935,1
-76.6026,39.2993,1
-76.6026,39.3008,2
-76.6026,39.3104,1
-76.6025,39.2928,1
-76.6025,39.2929,2
-76.6025,39.2936,1
-76.6025,39.2994,1
-76.6025,39.3012,1
-76.6025,39.3104,5
-76.6025,39.3119,1
-76.6025,39.3377,1
-76.6025,39.3562,1
-76.6024,39.2326,1
-76.6024,39.2363,3
-76.6024,39.2842,1
-76.6024,39.2891,1
-76.6024,39.2928,2
-76.6024,39.307,1
-76.6024,39.3073,2
-76.6024,39.3538,1
-76.6023,39.229,4
-76.6023,39.2324,2
-76.6023,39.2327,2
-76.6023,39.2375,1
-76.6023,39.2395,1
-76.6023,39.2893,2
-76.6023,39.3038,1
-76.6023,39.304,1
-76.6023,39.3056,2
-76.6023,39.3065,2
-76.6023,39.3073,1
-76.6023,39.3704,1
-76.6022,39.2326,2
-76.6022,39.2364,1
-76.6022,39.2374,2
-76.6022,39.303,1
-76.6022,39.3546,1
-76.6021,39.2282,1
-76.6021,39.24,1
-76.6021,39.3041,1
-76.602,39.2405,3
-76.602,39.3002,1
-76.602,39.3019,1
-76.602,39.303,1
-76.602,39.3072,1
-76.602,39.3147,1
-76.602,39.3181,1
-76.602,39.3555,3
-76.602,39.3599,1
-76.6019,39.2281,1
-76.6019,39.2292,1
-76.6019,39.2349,1
-76.6019,39.2971,1
-76.6019,39.3003,1
-76.6019,39.3066,1
-76.6019,39.3164,1
-76.6019,39.3322,1
-76.6019,39.3344,1
-76.6019,39.3597,2
-76.6018,39.2276,1
-76.6018,39.2827,2
-76.6018,39.2864,1
-76.6018,39.2885,2
-76.6018,39.2951,1
-76.6018,39.2977,5
-76.6018,39.2981,1
-76.6018,39.3367,1
-76.6017,39.2295,1
-76.6017,39.2296,1
-76.6017,39.3094,1
-76.6017,39.3454,1
-76.6017,39.3596,1
-76.6016,39.2335,4
-76.6016,39.2932,1
-76.6016,39.3073,1
-76.6016,39.3119,1
-76.6016,39.3204,8
-76.6016,39.3376,1
-76.6016,39.3619,1
-76.6016,39.3687,1
-76.6015,39.2285,1
-76.6015,39.2829,1
-76.6015,39.288,2
-76.6015,39.2928,1
-76.6015,39.3163,1
-76.6015,39.3164,1
-76.6014,39.2324,1
-76.6014,39.2335,1
-76.6014,39.2717,1
-76.6014,39.2921,2
-76.6013,39.2347,1
-76.6013,39.2384,2
-76.6013,39.2831,1
-76.6013,39.2992,1
-76.6013,39.3119,1
-76.6012,39.2294,1
-76.6012,39.2296,5
-76.6012,39.298,1
-76.6012,39.3105,1
-76.6011,39.231,1
-76.6011,39.2339,2
-76.601,39.2285,3
-76.601,39.2351,1
-76.601,39.2372,1
-76.601,39.2384,1
-76.601,39.2715,1
-76.601,39.2888,1
-76.601,39.3671,2
-76.6009,39.2304,3
-76.6009,39.2888,2
-76.6009,39.3003,1
-76.6009,39.3383,2
-76.6009,39.3404,3
-76.6008,39.2284,2
-76.6008,39.2316,2
-76.6008,39.237,1
-76.6008,39.2371,1
-76.6008,39.3094,5
-76.6008,39.3626,1
-76.6007,39.2323,1
-76.6007,39.235,3
-76.6007,39.2359,7
-76.6007,39.3017,1
-76.6007,39.3065,1
-76.6007,39.308,1
-76.6007,39.3249,1
-76.6006,39.2272,1
-76.6006,39.2331,1
-76.6006,39.3073,3
-76.6006,39.308,1
-76.6006,39.3119,1
-76.6006,39.3159,1
-76.6006,39.3574,1
-76.6006,39.3576,1
-76.6006,39.3582,1
-76.6006,39.3586,1
-76.6006,39.3625,1
-76.6005,39.2295,1
-76.6005,39.2315,1
-76.6005,39.2317,3
-76.6005,39.2333,1
-76.6005,39.2398,1
-76.6005,39.3063,1
-76.6005,39.3592,1
-76.6004,39.2269,1
-76.6004,39.2302,1
-76.6004,39.2324,1
-76.6004,39.2842,2
-76.6004,39.2864,1
-76.6004,39.3041,1
-76.6004,39.3163,1
-76.6004,39.317,1
-76.6004,39.3172,1
-76.6004,39.3222,1
-76.6004,39.357,4
-76.6003,39.2278,1
-76.6003,39.2369,1
-76.6003,39.3171,1
-76.6002,39.229,1
-76.6002,39.2842,4
-76.6002,39.2994,1
-76.6002,39.3095,2
-76.6002,39.3246,1
-76.6001,39.2281,1
-76.6001,39.2338,3
-76.6001,39.2388,1
-76.6001,39.2972,1
-76.6001,39.2977,1
-76.6001,39.2993,1
-76.6001,39.2994,1
-76.6001,39.3017,1
-76.6001,39.3096,1
-76.6001,39.3317,1
-76.6001,39.3332,2
-76.6001,39.3657,1
-76.6,39.2339,1
-76.6,39.234,1
-76.6,39.2981,1
-76.6,39.3155,1
-76.6,39.3245,1
-76.6,39.3409,2
-76.5999,39.2299,1
-76.5999,39.2388,1
-76.5999,39.3105,1
-76.5998,39.2299,3
-76.5998,39.2307,2
-76.5998,39.2379,1
-76.5998,39.2926,2
-76.5998,39.2927,6
-76.5998,39.3074,1
-76.5998,39.3083,1
-76.5998,39.3104,1
-76.5998,39.3158,2
-76.5998,39.3228,1
-76.5998,39.3562,2
-76.5997,39.2297,1
-76.5997,39.2298,1
-76.5997,39.2926,2
-76.5997,39.3159,1
-76.5996,39.2297,3
-76.5996,39.2903,1
-76.5996,39.3072,2
-76.5996,39.3452,4
-76.5995,39.2277,1
-76.5995,39.2279,2
-76.5995,39.2296,2
-76.5995,39.2332,1
-76.5995,39.2349,1
-76.5995,39.2351,1
-76.5995,39.3052,2
-76.5994,39.2253,1
-76.5994,39.2298,2
-76.5994,39.2886,1
-76.5994,39.3008,1
-76.5994,39.3019,1
-76.5994,39.3051,2
-76.5994,39.3074,1
-76.5994,39.3119,2
-76.5994,39.3234,1
-76.5994,39.3544,1
-76.5993,39.2283,2
-76.5993,39.2312,1
-76.5993,39.2388,1
-76.5993,39.2887,1
-76.5993,39.3004,2
-76.5993,39.312,17
-76.5993,39.3357,1
-76.5993,39.3452,1
-76.5992,39.2253,1
-76.5992,39.2311,1
-76.5992,39.2354,2
-76.5992,39.2873,1
-76.5992,39.3163,1
-76.5992,39.3481,2
-76.5991,39.2849,1
-76.5991,39.2983,1
-76.5991,39.2993,2
-76.5991,39.313,1
-76.5991,39.3186,1
-76.5991,39.32,2
-76.5991,39.3687,1
-76.599,39.2282,1
-76.599,39.2945,2
-76.599,39.3075,1
-76.599,39.3104,1
-76.599,39.3161,1
-76.599,39.3199,1
-76.599,39.3201,1
-76.5989,39.234,1
-76.5989,39.2943,2
-76.5989,39.2987,1
-76.5989,39.3162,1
-76.5988,39.2273,3
-76.5988,39.2277,1
-76.5988,39.2304,1
-76.5988,39.2943,2
-76.5987,39.2901,2
-76.5987,39.2943,1
-76.5987,39.3013,1
-76.5987,39.3042,1
-76.5987,39.3147,1
-76.5987,39.3203,1
-76.5987,39.322,1
-76.5986,39.2278,1
-76.5986,39.2333,1
-76.5986,39.2915,1
-76.5986,39.294,1
-76.5986,39.2943,1
-76.5986,39.3204,1
-76.5986,39.3471,1
-76.5986,39.348,2
-76.5985,39.228,1
-76.5985,39.2891,1
-76.5985,39.2927,1
-76.5985,39.293,7
-76.5985,39.2985,1
-76.5985,39.3203,2
-76.5985,39.3451,4
-76.5985,39.3471,1
-76.5984,39.231,1
-76.5984,39.2706,1
-76.5984,39.2861,1
-76.5984,39.2875,1
-76.5984,39.3107,1
-76.5984,39.3159,2
-76.5983,39.2843,1
-76.5983,39.2944,1
-76.5983,39.2985,1
-76.5983,39.3184,1
-76.5983,39.3218,3
-76.5983,39.3524,1
-76.5983,39.3678,1
-76.5982,39.229,2
-76.5982,39.2875,4
-76.5982,39.2881,1
-76.5982,39.3063,5
-76.5982,39.3163,2
-76.5982,39.3422,1
-76.5982,39.3542,1
-76.5981,39.23,5
-76.5981,39.2885,1
-76.5981,39.2928,1
-76.5981,39.2931,1
-76.5981,39.3066,1
-76.5981,39.3479,1
-76.5981,39.3572,1
-76.5981,39.3579,1
-76.598,39.2299,1
-76.598,39.3142,1
-76.598,39.3215,2
-76.5979,39.3044,2
-76.5979,39.3156,1
-76.5979,39.3198,1
-76.5979,39.3283,2
-76.5979,39.3479,2
-76.5979,39.3515,2
-76.5978,39.2275,1
-76.5978,39.2323,1
-76.5978,39.2346,1
-76.5978,39.2349,1
-76.5978,39.2946,1
-76.5978,39.3155,1
-76.5978,39.3286,1
-76.5978,39.3478,1
-76.5978,39.3501,1
-76.5977,39.2324,1
-76.5977,39.2938,1
-76.5977,39.2946,1
-76.5977,39.2983,1
-76.5977,39.2994,3
-76.5977,39.3009,1
-76.5977,39.301,2
-76.5977,39.3143,1
-76.5977,39.3168,1
-76.5977,39.3188,1
-76.5976,39.2324,1
-76.5976,39.2348,2
-76.5976,39.2349,5
-76.5976,39.2972,2
-76.5975,39.2956,2
-76.5975,39.2962,2
-76.5975,39.2966,14
-76.5975,39.2983,1
-76.5975,39.3094,1
-76.5975,39.3096,1
-76.5975,39.3202,4
-76.5975,39.3649,1
-76.5975,39.3721,1
-76.5974,39.2886,1
-76.5974,39.289,1
-76.5974,39.2944,1
-76.5974,39.3601,1
-76.5973,39.2293,2
-76.5973,39.2313,1
-76.5973,39.2332,2
-76.5973,39.288,1
-76.5973,39.3064,1
-76.5973,39.3219,1
-76.5973,39.3502,1
-76.5972,39.2314,1
-76.5972,39.2334,1
-76.5972,39.2868,1
-76.5972,39.2876,1
-76.5972,39.2879,2
-76.5972,39.2902,8
-76.5972,39.2944,1
-76.5972,39.302,4
-76.5972,39.3052,1
-76.5972,39.3194,1
-76.5972,39.3229,1
-76.5972,39.3503,1
-76.5971,39.2288,1
-76.5971,39.232,1
-76.5971,39.2348,1
-76.5971,39.2873,1
-76.5971,39.2923,1
-76.5971,39.2946,2
-76.5971,39.3329,2
-76.597,39.2336,1
-76.597,39.2939,2
-76.597,39.2946,2
-76.597,39.3454,1
-76.5969,39.2323,2
-76.5969,39.2339,2
-76.5969,39.2347,2
-76.5969,39.2941,2
-76.5969,39.3021,4
-76.5969,39.3188,1
-76.5969,39.3331,1
-76.5969,39.364,2
-76.5968,39.2339,1
-76.5968,39.3096,1
-76.5968,39.3134,3
-76.5967,39.2323,1
-76.5967,39.2889,1
-76.5967,39.2891,2
-76.5967,39.3053,1
-76.5967,39.3075,1
-76.5967,39.3078,1
-76.5967,39.3208,2
-76.5966,39.2845,1
-76.5966,39.2872,2
-76.5966,39.2877,1
-76.5966,39.2878,1
-76.5966,39.3094,1
-76.5966,39.319,1
-76.5966,39.3601,1
-76.5965,39.2331,4
-76.5965,39.2874,2
-76.5965,39.2876,1
-76.5965,39.3044,2
-76.5965,39.3047,3
-76.5965,39.3107,1
-76.5965,39.3205,1
-76.5965,39.3207,1
-76.5964,39.2218,1
-76.5964,39.233,1
-76.5964,39.2798,1
-76.5964,39.287,2
-76.5964,39.2871,1
-76.5964,39.2946,1
-76.5964,39.3032,2
-76.5964,39.3157,1
-76.5963,39.3054,2
-76.5962,39.3694,3
-76.5961,39.232,1
-76.5961,39.2339,3
-76.5961,39.2799,2
-76.5961,39.2866,1
-76.5961,39.3204,1
-76.5961,39.3211,1
-76.5961,39.3241,3
-76.596,39.2283,4
-76.596,39.2854,1
-76.596,39.2888,1
-76.596,39.2937,1
-76.596,39.3624,2
-76.5959,39.2878,1
-76.5959,39.288,1
-76.5959,39.2888,1
-76.5959,39.3047,4
-76.5959,39.3163,3
-76.5958,39.2325,1
-76.5958,39.2872,2
-76.5958,39.2873,2
-76.5958,39.2917,1
-76.5958,39.2935,1
-76.5958,39.3086,2
-76.5958,39.3163,1
-76.5958,39.3217,2
-76.5958,39.3243,2
-76.5958,39.3475,1
-76.5958,39.3481,1
-76.5958,39.3639,1
-76.5957,39.2325,3
-76.5957,39.3153,3
-76.5957,39.3165,1
-76.5957,39.3168,1
-76.5957,39.3246,1
-76.5957,39.357,2
-76.5957,39.3639,2
-76.5956,39.2223,1
-76.5956,39.2329,2
-76.5956,39.2938,2
-76.5956,39.2948,1
-76.5956,39.2984,1
-76.5956,39.2993,1
-76.5956,39.3024,2
-76.5956,39.3074,1
-76.5955,39.3342,1
-76.5954,39.2804,1
-76.5954,39.2864,1
-76.5954,39.3129,2
-76.5954,39.3286,1
-76.5954,39.3295,2
-76.5953,39.2335,1
-76.5953,39.2834,1
-76.5953,39.3114,1
-76.5953,39.3122,3
-76.5953,39.3128,1
-76.5953,39.3168,1
-76.5953,39.3491,1
-76.5953,39.3658,2
-76.5952,39.2881,1
-76.5952,39.2889,1
-76.5952,39.3096,4
-76.5952,39.31,1
-76.5952,39.3199,2
-76.5952,39.3679,1
-76.5951,39.2835,1
-76.5951,39.2869,1
-76.5951,39.2873,1
-76.5951,39.2887,1
-76.5951,39.3032,4
-76.5951,39.331,1
-76.595,39.281,3
-76.595,39.287,3
-76.595,39.2872,1
-76.595,39.2878,1
-76.595,39.3085,1
-76.595,39.3286,1
-76.595,39.331,2
-76.595,39.3431,1
-76.595,39.3584,1
-76.5949,39.2863,1
-76.5949,39.2869,1
-76.5949,39.2903,1
-76.5949,39.2943,1
-76.5949,39.3049,1
-76.5949,39.372,1
-76.5948,39.2865,6
-76.5948,39.3107,1
-76.5948,39.3148,1
-76.5948,39.3212,1
-76.5948,39.3253,2
-76.5948,39.3627,1
-76.5947,39.3015,1
